Main-Trace,Start Freq(Hz),Stop Freq(Hz),Center Freq(Hz),Span Freq(Hz)
Spectrum,309997500000,310002500000,310000000000,5000000,

Analysis Start Time(ms),Analysis Time Length(ms),Capture Time(ms),ATT(dB)
0,50,50,60

Ref Level(dBm),Pre-Amp
10.00, Off

RBW(Hz),Marker Result
30000,Integration

Detection,Trace Point
Average,1025

Storage Mode
Off

Wave Data(dBm)
-29.022
-29.001
-28.967
-28.928
-28.890
-28.858
-28.837
-28.831
-28.840
-28.858
-28.876
-28.882
-28.870
-28.846
-28.817
-28.789
-28.758
-28.725
-28.696
-28.681
-28.690
-28.718
-28.756
-28.791
-28.814
-28.820
-28.806
-28.780
-28.754
-28.743
-28.754
-28.786
-28.828
-28.875
-28.927
-28.986
-29.044
-29.084
-29.087
-29.049
-28.985
-28.923
-28.879
-28.855
-28.839
-28.820
-28.798
-28.780
-28.770
-28.767
-28.766
-28.766
-28.767
-28.767
-28.758
-28.741
-28.726
-28.730
-28.759
-28.805
-28.853
-28.888
-28.905
-28.909
-28.900
-28.875
-28.826
-28.756
-28.676
-28.600
-28.543
-28.512
-28.511
-28.540
-28.591
-28.651
-28.705
-28.745
-28.771
-28.787
-28.797
-28.800
-28.800
-28.803
-28.813
-28.830
-28.848
-28.861
-28.862
-28.846
-28.817
-28.791
-28.785
-28.808
-28.853
-28.902
-28.931
-28.927
-28.890
-28.838
-28.789
-28.757
-28.745
-28.750
-28.766
-28.788
-28.810
-28.830
-28.846
-28.859
-28.875
-28.897
-28.927
-28.963
-28.996
-29.015
-29.003
-28.954
-28.876
-28.787
-28.704
-28.641
-28.601
-28.586
-28.591
-28.612
-28.644
-28.682
-28.726
-28.779
-28.842
-28.920
-29.008
-29.091
-29.150
-29.168
-29.141
-29.077
-28.994
-28.908
-28.832
-28.776
-28.745
-28.741
-28.758
-28.792
-28.836
-28.880
-28.918
-28.942
-28.951
-28.948
-28.942
-28.936
-28.931
-28.920
-28.899
-28.873
-28.852
-28.847
-28.863
-28.896
-28.935
-28.967
-28.980
-28.971
-28.945
-28.911
-28.880
-28.853
-28.829
-28.797
-28.749
-28.683
-28.610
-28.548
-28.517
-28.527
-28.575
-28.647
-28.718
-28.769
-28.796
-28.805
-28.810
-28.826
-28.856
-28.894
-28.927
-28.944
-28.947
-28.949
-28.964
-28.994
-29.022
-29.029
-29.003
-28.952
-28.895
-28.849
-28.816
-28.793
-28.781
-28.788
-28.821
-28.875
-28.932
-28.967
-28.960
-28.905
-28.816
-28.718
-28.636
-28.590
-28.585
-28.621
-28.691
-28.781
-28.874
-28.950
-28.998
-29.017
-29.018
-29.012
-29.001
-28.979
-28.940
-28.883
-28.819
-28.759
-28.717
-28.703
-28.719
-28.759
-28.810
-28.854
-28.878
-28.880
-28.868
-28.857
-28.859
-28.875
-28.893
-28.898
-28.878
-28.828
-28.762
-28.701
-28.667
-28.665
-28.689
-28.719
-28.741
-28.749
-28.742
-28.725
-28.702
-28.680
-28.669
-28.680
-28.714
-28.763
-28.810
-28.837
-28.833
-28.799
-28.747
-28.699
-28.671
-28.670
-28.688
-28.711
-28.726
-28.730
-28.727
-28.720
-28.707
-28.684
-28.652
-28.617
-28.585
-28.561
-28.552
-28.563
-28.591
-28.622
-28.637
-28.631
-28.611
-28.594
-28.598
-28.629
-28.684
-28.750
-28.813
-28.859
-28.884
-28.893
-28.897
-28.908
-28.927
-28.941
-28.939
-28.916
-28.880
-28.846
-28.823
-28.808
-28.798
-28.791
-28.790
-28.794
-28.794
-28.788
-28.775
-28.764
-28.764
-28.780
-28.810
-28.850
-28.882
-28.891
-28.865
-28.805
-28.724
-28.644
-28.586
-28.561
-28.566
-28.589
-28.621
-28.660
-28.709
-28.768
-28.826
-28.871
-28.892
-28.895
-28.890
-28.884
-28.875
-28.856
-28.832
-28.813
-28.808
-28.817
-28.832
-28.842
-28.847
-28.853
-28.868
-28.894
-28.927
-28.954
-28.961
-28.939
-28.886
-28.813
-28.738
-28.679
-28.643
-28.624
-28.614
-28.610
-28.611
-28.621
-28.638
-28.654
-28.666
-28.677
-28.688
-28.696
-28.696
-28.682
-28.661
-28.643
-28.640
-28.651
-28.669
-28.686
-28.699
-28.710
-28.724
-28.737
-28.742
-28.730
-28.698
-28.652
-28.603
-28.561
-28.528
-28.506
-28.496
-28.503
-28.533
-28.581
-28.634
-28.677
-28.698
-28.701
-28.693
-28.684
-28.675
-28.662
-28.647
-28.633
-28.627
-28.634
-28.655
-28.691
-28.739
-28.794
-28.846
-28.884
-28.893
-28.868
-28.810
-28.734
-28.661
-28.608
-28.585
-28.592
-28.619
-28.646
-28.654
-28.629
-28.573
-28.501
-28.431
-28.378
-28.348
-28.337
-28.334
-28.336
-28.339
-28.345
-28.356
-28.371
-28.388
-28.409
-28.437
-28.471
-28.501
-28.512
-28.487
-28.424
-28.339
-28.264
-28.232
-28.257
-28.333
-28.432
-28.523
-28.584
-28.613
-28.613
-28.587
-28.542
-28.485
-28.431
-28.392
-28.371
-28.363
-28.362
-28.365
-28.364
-28.351
-28.317
-28.258
-28.183
-28.108
-28.050
-28.019
-28.012
-28.019
-28.031
-28.044
-28.060
-28.081
-28.105
-28.119
-28.109
-28.066
-27.982
-27.838
-27.538
-26.792
-25.094
-22.259
-18.844
-15.520
-12.651
-10.391
-8.799
-7.899
-7.703
-8.212
-9.421
-11.319
-13.869
-16.984
-20.434
-23.693
-26.010
-27.146
-27.578
-27.758
-27.874
-27.979
-28.077
-28.159
-28.220
-28.266
-28.304
-28.336
-28.352
-28.346
-28.320
-28.285
-28.252
-28.229
-28.214
-28.204
-28.199
-28.199
-28.207
-28.226
-28.251
-28.280
-28.310
-28.342
-28.379
-28.417
-28.451
-28.476
-28.494
-28.514
-28.536
-28.554
-28.558
-28.539
-28.499
-28.449
-28.400
-28.363
-28.346
-28.352
-28.371
-28.392
-28.406
-28.418
-28.437
-28.466
-28.499
-28.525
-28.536
-28.530
-28.511
-28.481
-28.448
-28.421
-28.408
-28.412
-28.428
-28.449
-28.467
-28.479
-28.479
-28.465
-28.442
-28.418
-28.403
-28.402
-28.416
-28.444
-28.482
-28.520
-28.549
-28.563
-28.569
-28.576
-28.592
-28.617
-28.646
-28.674
-28.702
-28.731
-28.761
-28.785
-28.794
-28.785
-28.762
-28.730
-28.694
-28.656
-28.623
-28.603
-28.601
-28.613
-28.631
-28.646
-28.652
-28.648
-28.634
-28.608
-28.575
-28.540
-28.511
-28.499
-28.505
-28.524
-28.545
-28.559
-28.558
-28.546
-28.533
-28.529
-28.540
-28.565
-28.596
-28.630
-28.666
-28.709
-28.761
-28.821
-28.880
-28.930
-28.962
-28.966
-28.942
-28.898
-28.856
-28.833
-28.838
-28.862
-28.888
-28.899
-28.888
-28.856
-28.808
-28.750
-28.687
-28.628
-28.586
-28.571
-28.585
-28.617
-28.656
-28.693
-28.724
-28.751
-28.773
-28.786
-28.787
-28.781
-28.780
-28.794
-28.826
-28.868
-28.905
-28.930
-28.945
-28.959
-28.979
-29.003
-29.022
-29.023
-28.999
-28.953
-28.902
-28.863
-28.849
-28.861
-28.891
-28.928
-28.964
-28.990
-28.996
-28.977
-28.932
-28.871
-28.814
-28.778
-28.773
-28.790
-28.813
-28.828
-28.832
-28.832
-28.844
-28.877
-28.928
-28.985
-29.029
-29.053
-29.059
-29.057
-29.059
-29.073
-29.095
-29.115
-29.117
-29.089
-29.030
-28.949
-28.865
-28.795
-28.753
-28.743
-28.762
-28.800
-28.844
-28.881
-28.908
-28.925
-28.937
-28.946
-28.954
-28.965
-28.980
-28.994
-29.003
-29.001
-28.992
-28.982
-28.972
-28.958
-28.941
-28.930
-28.937
-28.967
-29.011
-29.046
-29.055
-29.037
-29.002
-28.965
-28.936
-28.916
-28.901
-28.883
-28.855
-28.819
-28.783
-28.762
-28.762
-28.783
-28.812
-28.836
-28.845
-28.841
-28.829
-28.818
-28.812
-28.816
-28.835
-28.870
-28.916
-28.962
-28.998
-29.018
-29.031
-29.048
-29.069
-29.083
-29.068
-29.010
-28.919
-28.820
-28.749
-28.728
-28.758
-28.821
-28.889
-28.941
-28.964
-28.960
-28.940
-28.912
-28.882
-28.850
-28.815
-28.776
-28.741
-28.725
-28.739
-28.788
-28.866
-28.958
-29.048
-29.116
-29.148
-29.135
-29.086
-29.020
-28.965
-28.941
-28.958
-29.005
-29.067
-29.126
-29.172
-29.203
-29.220
-29.221
-29.206
-29.175
-29.137
-29.111
-29.110
-29.135
-29.176
-29.216
-29.238
-29.236
-29.210
-29.166
-29.114
-29.064
-29.022
-28.983
-28.942
-28.896
-28.848
-28.811
-28.795
-28.805
-28.840
-28.887
-28.932
-28.967
-28.995
-29.024
-29.062
-29.105
-29.145
-29.172
-29.182
-29.176
-29.156
-29.125
-29.087
-29.050
-29.020
-29.002
-28.999
-29.004
-29.013
-29.018
-29.017
-29.007
-28.993
-28.982
-28.978
-28.979
-28.981
-28.981
-28.981
-28.991
-29.011
-29.036
-29.057
-29.061
-29.042
-29.002
-28.947
-28.894
-28.857
-28.845
-28.854
-28.870
-28.884
-28.894
-28.899
-28.898
-28.885
-28.856
-28.819
-28.790
-28.783
-28.806
-28.851
-28.901
-28.936
-28.946
-28.939
-28.931
-28.934
-28.950
-28.971
-28.990
-29.007
-29.026
-29.052
-29.080
-29.099
-29.103
-29.089
-29.067
-29.048
-29.045
-29.059
-29.084
-29.104
-29.112
-29.110
-29.106
-29.104
-29.095
-29.073
-29.039
-29.003
-28.978
-28.972
-28.986
-29.015
-29.054
-29.093
-29.129
-29.156
-29.174
-29.180
-29.169
-29.144
-29.110
-29.077
-29.052
-29.037
-29.034
-29.041
-29.062
-29.102
-29.154
-29.202
-29.225
-29.209
-29.158
-29.092
-29.035
-29.002
-28.995
-29.008
-29.036
-29.078
-29.133
-29.195
-29.245
-29.261
-29.230
-29.161
-29.077
-29.002
-28.952
-28.932
-28.940
-28.974
-29.026
-29.083
-29.134
-29.165
-29.173
-29.160
-29.140
-29.125
-29.127
-29.146
-29.173
-29.198
-29.214
-29.223
-29.226
-29.225
-29.222
-29.221
-29.223
-29.229
-29.232
-29.225
-29.197
-29.144
-29.073
-29.000
-28.947
-28.935
-28.969
-29.039
-29.118
-29.180
-29.213
-29.222
-29.217
-29.207
-29.193
-29.175
-29.150
-29.122
-29.094
-29.074
-29.069
-29.081
-29.103
-29.119
-29.117
-29.099
-29.076
-29.065
-29.076
-29.107
-29.143
-29.174
-29.188
-29.182
-29.158
-29.123
-29.089
-29.067
-29.063
-29.072
-29.083
-29.083
-29.067
-29.042
-29.022
-29.024
-29.054
